tags;type;fill;outline;smooth;coords
montenegro;polygon;blue;black;0;[413.0, 441.0, 404.0, 451.0, 399.0, 445.0, 405.0, 436.0]
montenegro;oval;red;black;0;[395.0, 433.0, 415.0, 453.0]
serbia;polygon;blue;black;0;[413.0, 414.0, 426.0, 426.0, 427.0, 446.0, 418.0, 448.0, 407.0, 435.0, 404.0, 414.0]
serbia;oval;red;black;0;[403.0, 421.0, 423.0, 441.0]
albania;polygon;blue;black;0;[414.0, 449.0, 418.0, 459.0, 409.0, 470.0, 405.0, 453.0]
albania;oval;red;black;0;[400.0, 449.0, 420.0, 469.0]
macedonia;polygon;blue;black;0;[427.0, 445.0, 431.0, 455.0, 420.0, 460.0, 415.0, 449.0]
macedonia;oval;red;black;0;[412.0, 443.0, 432.0, 463.0]
greece;polygon;blue;black;0;[446.0, 454.0, 468.0, 506.0, 426.0, 507.0, 410.0, 470.0, 436.0, 453.0]
greece;oval;red;black;0;[422.0, 472.0, 442.0, 492.0]
bulgaria;polygon;blue;black;0;[467.0, 430.0, 471.0, 459.0, 434.0, 454.0, 427.0, 432.0]
bulgaria;oval;red;black;0;[437.0, 434.0, 457.0, 454.0]
romania;polygon;blue;black;0;[454.0, 389.0, 467.0, 430.0, 427.0, 432.0, 414.0, 414.0, 426.0, 391.0]
romania;oval;red;black;0;[425.0, 402.0, 445.0, 422.0]
moldova;polygon;blue;black;0;[468.0, 388.0, 477.0, 407.0, 467.0, 430.0, 454.0, 389.0]
moldova;oval;red;black;0;[455.0, 393.0, 475.0, 413.0]
ukraine;polygon;blue;black;0;[487.0, 351.0, 542.0, 372.0, 524.0, 413.0, 480.0, 409.0, 470.0, 388.0, 427.0, 389.0, 438.0, 355.0]
ukraine;oval;red;black;0;[472.0, 368.0, 492.0, 388.0]
belarus;polygon;blue;black;0;[489.0, 312.0, 492.0, 350.0, 438.0, 355.0, 461.0, 312.0]
belarus;oval;red;black;0;[460.0, 324.0, 480.0, 344.0]
russia;polygon;blue;black;0;[478.0, 88.0, 628.0, 42.0, 604.0, 456.0, 524.0, 413.0, 542.0, 372.0, 492.0, 350.0, 489.0, 312.0, 461.0, 312.0, 465.0, 266.0, 485.0, 234.0, 470.0, 111.0, 481.0, 101.0]
